       Memory Used RSA         Memory Used ECC     Encryption Time RSA     Encryption Time ECC     Decryption Time RSA     Decryption Time ECC            CPU Usage RSA            CPU Usage ECC
0.00000381469726562500  0.00000000000000000000  0.00700283050537109375  0.01600193977355957031  0.08600020408630371094  0.00200200080871582031  25.80000000000000071054  50.00000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00700020790100097656  0.01299881935119628906  0.08600020408630371094  0.00200033187866210938  20.39999999999999857891  12.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00900483131408691406  0.01399993896484375000  0.08599543571472167969  0.00200390815734863281  39.70000000000000284217  33.29999999999999715783
0.00000000000000000000  0.00000000000000000000  0.00699639320373535156  0.01399731636047363281  0.08399891853332519531  0.00099945068359375000  19.10000000000000142109  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700163841247558594  0.01399874687194824219  0.08699703216552734375  0.00100088119506835938  19.30000000000000071054  33.29999999999999715783
0.00002288818359375000  0.00001144409179687500  0.00699949264526367188  0.01299929618835449219  0.08499836921691894531  0.00200176239013671875  27.30000000000000071054  33.29999999999999715783
0.00000000000000000000  0.00000000000000000000  0.00699758529663085938  0.01299786567687988281  0.08299875259399414062  0.00200057029724121094  17.30000000000000071054  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00600218772888183594  0.01300144195556640625  0.08399748802185058594  0.00199890136718750000  15.90000000000000035527  25.00000000000000000000
0.00000000000000000000  0.00000381469726562500  0.00699949264526367188  0.01499891281127929688  0.08400011062622070312  0.00100040435791015625  21.10000000000000142109  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699830055236816406  0.02799367904663085938  0.10100269317626953125  0.00300383567810058594  31.00000000000000000000  83.29999999999999715783
0.00000000000000000000  0.00000000000000000000  0.00700068473815917969  0.01899218559265136719  0.10200667381286621094  0.00100088119506835938  38.20000000000000284217  37.50000000000000000000
0.00004196166992187500  0.00002288818359375000  0.00700044631958007812  0.01500034332275390625  0.08799672126770019531  0.00200033187866210938  24.80000000000000071054  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00799942016601562500  0.01200151443481445312  0.08900046348571777344  0.00199723243713378906  26.00000000000000000000  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700020790100097656  0.01400089263916015625  0.08599853515625000000  0.00199985504150390625  15.00000000000000000000  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700116157531738281  0.01699995994567871094  0.08500266075134277344  0.00199818611145019531  16.39999999999999857891  13.30000000000000071054
0.00001144409179687500  0.00000000000000000000  0.00700497627258300781  0.01499605178833007812  0.09000134468078613281  0.00199866294860839844  21.89999999999999857891  25.00000000000000000000
0.00001144409179687500  0.00000000000000000000  0.00699806213378906250  0.01299977302551269531  0.08399868011474609375  0.00199961662292480469  17.19999999999999928946  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699591636657714844  0.01300215721130371094  0.08499932289123535156  0.00199723243713378906  15.00000000000000000000  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00800013542175292969  0.01699900627136230469  0.08999967575073242188  0.00199890136718750000  19.30000000000000071054  30.80000000000000071054
0.00000000000000000000  0.00000000000000000000  0.00700092315673828125  0.01499867439270019531  0.08500051498413085938  0.00200176239013671875  22.30000000000000071054  25.00000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00899863243103027344  0.01399946212768554688  0.08899974822998046875  0.00099945068359375000  21.19999999999999928946  12.50000000000000000000
0.00004196166992187500  0.00000762939453125000  0.00899934768676757812  0.01500153541564941406  0.08700037002563476562  0.00200200080871582031  18.19999999999999928946  12.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00699901580810546875  0.01400208473205566406  0.09100079536437988281  0.00199794769287109375  20.80000000000000071054  12.50000000000000000000
0.00000381469726562500  0.00000762939453125000  0.00799727439880371094  0.01300024986267089844  0.08499932289123535156  0.00099921226501464844  20.60000000000000142109  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699973106384277344  0.01899886131286621094  0.08999991416931152344  0.00099968910217285156  22.69999999999999928946  37.50000000000000000000
0.00000000000000000000  0.00000762939453125000  0.00699925422668457031  0.01699876785278320312  0.08700823783874511719  0.00199961662292480469  22.00000000000000000000  37.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00800466537475585938  0.01299977302551269531  0.08799290657043457031  0.00099921226501464844  21.19999999999999928946  12.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00900268554687500000  0.01400518417358398438  0.09199380874633789062  0.00099945068359375000  20.80000000000000071054  12.50000000000000000000
0.00001144409179687500  0.00000381469726562500  0.00700044631958007812  0.01299810409545898438  0.08299946784973144531  0.00200009346008300781  18.80000000000000071054  25.00000000000000000000
0.00000000000000000000  0.00000381469726562500  0.00700044631958007812  0.01399779319763183594  0.08399939537048339844  0.00100016593933105469  18.80000000000000071054  37.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699901580810546875  0.01599955558776855469  0.08899950981140136719  0.00100111961364746094  20.19999999999999928946  50.00000000000000000000
0.00001525878906250000  0.00000762939453125000  0.00800514221191406250  0.01400113105773925781  0.08799338340759277344  0.00199937820434570312  23.00000000000000000000  12.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00799489021301269531  0.01299905776977539062  0.08699822425842285156  0.00200080871582031250  26.39999999999999857891  12.50000000000000000000
0.00000000000000000000  0.00001144409179687500  0.00700187683105468750  0.01399874687194824219  0.09299612045288085938  0.00099968910217285156  23.80000000000000071054  12.50000000000000000000
0.00000381469726562500  0.00000381469726562500  0.00699949264526367188  0.01299858093261718750  0.08399891853332519531  0.00100088119506835938  19.30000000000000071054  12.50000000000000000000
0.00000381469726562500  0.00000381469726562500  0.00800585746765136719  0.01299977302551269531  0.08699274063110351562  0.00200080871582031250  23.50000000000000000000  11.09999999999999964473
0.00001525878906250000  0.00000381469726562500  0.00700139999389648438  0.01699590682983398438  0.08999848365783691406  0.00199770927429199219  22.69999999999999928946  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699663162231445312  0.01399898529052734375  0.08699965476989746094  0.00100016593933105469  22.69999999999999928946  12.50000000000000000000
0.00000381469726562500  0.00000381469726562500  0.00700259208679199219  0.01799583435058593750  0.08999443054199218750  0.00200176239013671875  17.89999999999999857891  37.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00699806213378906250  0.01600146293640136719  0.09000110626220703125  0.00099873542785644531  19.39999999999999857891  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700068473815917969  0.01498794555664062500  0.08899903297424316406  0.00200033187866210938  19.39999999999999857891  25.00000000000000000000
0.00001144409179687500  0.00000762939453125000  0.00700116157531738281  0.01400041580200195312  0.08999824523925781250  0.00099897384643554688  27.80000000000000071054  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00799775123596191406  0.01399970054626464844  0.09199953079223632812  0.00199985504150390625  20.60000000000000142109  12.50000000000000000000
0.00000762939453125000  0.00000000000000000000  0.00700116157531738281  0.01700663566589355469  0.09099912643432617188  0.00199198722839355469  19.60000000000000142109  37.50000000000000000000
0.00000762939453125000  0.00000000000000000000  0.00800061225891113281  0.01399874687194824219  0.09299778938293457031  0.00200271606445312500  19.00000000000000000000  25.00000000000000000000
0.00003814697265625000  0.00001144409179687500  0.00800132751464843750  0.01400041580200195312  0.09099960327148437500  0.00099968910217285156  20.10000000000000142109  20.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00600194931030273438  0.01700401306152343750  0.08999848365783691406  0.00199460983276367188  19.30000000000000071054  25.00000000000000000000
0.00000000000000000000  0.00000381469726562500  0.01200032234191894531  0.01399993896484375000  0.10399746894836425781  0.00199842453002929688  43.29999999999999715783  62.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700068473815917969  0.01400232315063476562  0.08799815177917480469  0.00200033187866210938  19.80000000000000071054  25.00000000000000000000
0.00000000000000000000  0.00000381469726562500  0.00799942016601562500  0.01300024986267089844  0.08599781990051269531  0.00199961662292480469  22.19999999999999928946  12.50000000000000000000
0.00000762939453125000  0.00000381469726562500  0.00800037384033203125  0.01399970054626464844  0.09200024604797363281  0.00199913978576660156  27.60000000000000142109  38.50000000000000000000
0.00001525878906250000  0.00000762939453125000  0.00699877738952636719  0.01299786567687988281  0.08899760246276855469  0.00099968910217285156  21.50000000000000000000  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700068473815917969  0.01799917221069335938  0.09100103378295898438  0.00100183486938476562  23.00000000000000000000  37.50000000000000000000
0.00000000000000000000  0.00000381469726562500  0.00600004196166992188  0.01700091361999511719  0.08800363540649414062  0.00200200080871582031  17.69999999999999928946  44.39999999999999857891
0.00001525878906250000  0.00000000000000000000  0.00900316238403320312  0.01300024986267089844  0.08599615097045898438  0.00199866294860839844  35.79999999999999715783  12.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00700092315673828125  0.01601052284240722656  0.08700132369995117188  0.00199317932128906250  24.39999999999999857891  25.00000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00900077819824218750  0.01299571990966796875  0.08699989318847656250  0.00199985504150390625  29.69999999999999928946  25.00000000000000000000
