       Memory Used RSA         Memory Used ECC     Encryption Time RSA     Encryption Time ECC     Decryption Time RSA     Decryption Time ECC            CPU Usage RSA            CPU Usage ECC
----------------------  ----------------------  ----------------------  ----------------------  ----------------------  ----------------------  -----------------------  -----------------------
0.00000381469726562500  0.00000000000000000000  0.00699925422668457031  0.01199626922607421875  0.08299946784973144531  0.00200104713439941406  19.30000000000000071054  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699973106384277344  0.01299810409545898438  0.08399844169616699219  0.00199985504150390625  15.30000000000000071054  12.50000000000000000000
0.00000381469726562500  0.00000000000000000000  0.00699996948242187500  0.01300096511840820312  0.08400011062622070312  0.00199961662292480469  18.80000000000000071054  62.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00599908828735351562  0.01499986648559570312  0.08500099182128906250  0.00199890136718750000  21.89999999999999857891  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700139999389648438  0.01299929618835449219  0.08299756050109863281  0.00199985504150390625  15.59999999999999964473  12.50000000000000000000
0.00001144409179687500  0.00000000000000000000  0.00700139999389648438  0.01399803161621093750  0.08499956130981445312  0.00200009346008300781  15.19999999999999928946  12.50000000000000000000
0.00002288818359375000  0.00000000000000000000  0.00700020790100097656  0.01399755477905273438  0.08800005912780761719  0.00100278854370117188  25.00000000000000000000  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700259208679199219  0.01399827003479003906  0.08399701118469238281  0.00099945068359375000  17.69999999999999928946  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00700092315673828125  0.01300048828125000000  0.08299946784973144531  0.00100135803222656250  21.00000000000000000000  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00599718093872070312  0.01500201225280761719  0.08400011062622070312  0.00099921226501464844  17.89999999999999857891  18.80000000000000071054
0.00001525878906250000  0.00000000000000000000  0.00699949264526367188  0.01299905776977539062  0.08499932289123535156  0.00199913978576660156  17.39999999999999857891  25.00000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00800013542175292969  0.01299905776977539062  0.08499932289123535156  0.00200033187866210938  18.10000000000000142109  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699996948242187500  0.01300048828125000000  0.08299875259399414062  0.00100064277648925781  18.80000000000000071054  12.50000000000000000000
0.00000000000000000000  0.00000000000000000000  0.00699949264526367188  0.01399993896484375000  0.08299922943115234375  0.00100088119506835938  14.69999999999999928946  22.19999999999999928946
0.00000381469726562500  0.00000000000000000000  0.00599622726440429688  0.01600241661071777344  0.08500123023986816406  0.00099873542785644531  21.19999999999999928946  12.50000000000000000000
0.00000000000000000000  0.00000381469726562500  0.00699877738952636719  0.01399874687194824219  0.08400082588195800781  0.00099754333496093750  20.30000000000000071054  25.00000000000000000000
